popularity,title,genre
783,Noragami Aragoto OVA,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Shounen']"
876,Mobile Suit Gundam: Iron-Blooded Orphans,"['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Space']"
283,Little Witch Academia (TV),"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'School']"
904,Kurenai no Buta,"['Action', 'Adventure', 'Comedy', 'Drama', 'Historical', 'Military', 'Romance']"
914,Kobato.,"['Comedy', 'Drama', 'Romance', 'Fantasy']"
3325,Hyouge Mono,"['Historical', 'Samurai', 'Seinen']"
3316,Hikaru no Go: Hokuto Hai e no Michi,"['Game', 'Shounen']"
1101,High Score Girl,"['Game', 'Comedy', 'Romance', 'School', 'Seinen']"
1353,Full Moon wo Sagashite,"['Music', 'Comedy', 'Supernatural', 'Drama', 'Romance', 'Shoujo']"
315,Wotaku ni Koi wa Muzukashii,"['Comedy', 'Romance', 'Slice of Life']"
1825,Mahou Shoujo Lyrical Nanoha A's,"['Action', 'Comedy', 'Drama', 'Magic', 'Super Power']"
446,Magi: Sinbad no Bouken (TV),"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']"
1608,Kimi to Boku. 2,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life']"
118,Higurashi no Naku Koro ni,"['Mystery', 'Dementia', 'Horror', 'Psychological', 'Supernatural', 'Thriller']"
1516,Kamisama Hajimemashita OVA,"['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo']"
397,Hanamonogatari,"['Mystery', 'Comedy', 'Supernatural']"
545,Golden Boy,"['Adventure', 'Comedy', 'Ecchi']"
1583,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"['Romance', 'Samurai', 'Historical', 'Drama', 'Shounen']"
65,Overlord,"['Action', 'Adventure', 'Fantasy', 'Game', 'Magic', 'Supernatural']"
1318,Love Live! The School Idol Movie,"['Music', 'School', 'Slice of Life']"
69,Log Horizon,"['Action', 'Game', 'Adventure', 'Magic', 'Fantasy']"
903,Junjou Romantica 2,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']"
1866,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,"['Slice of Life', 'Fantasy']"
1653,Free!: Eternal Summer - Kindan no All Hard!,"['Comedy', 'School', 'Slice of Life']"
824,Carole & Tuesday,"['Drama', 'Music', 'Sci-Fi']"
198,Zetsuen no Tempest,"['Action', 'Mystery', 'Psychological', 'Drama', 'Magic', 'Fantasy', 'Shounen']"
636,Tamako Love Story,"['Comedy', 'Romance', 'Slice of Life']"
4127,Omae Umasou da na,"['Action', 'Adventure', 'Fantasy', 'Kids']"
436,Phantom: Requiem for the Phantom,"['Action', 'Drama', 'Seinen', 'Thriller']"
968,Nurarihyon no Mago: Sennen Makyou,"['Action', 'Demons', 'Shounen', 'Supernatural']"
1500,Kara no Kyoukai: Mirai Fukuin,"['Drama', 'Mystery', 'Seinen', 'Supernatural']"
508,Kanon (2006),"['Slice of Life', 'Supernatural', 'Drama', 'Romance']"
3059,Girls & Panzer: Saishuushou Part 1,"['Military', 'School']"
2195,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Mecha', 'Shounen']"
3074,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"['Action', 'Drama', 'Military', 'Sci-Fi', 'Space']"
134,FLCL,"['Action', 'Sci-Fi', 'Comedy', 'Parody', 'Dementia', 'Psychological', 'Mecha']"
1964,Code Geass: Hangyaku no Lelouch I - Koudou,"['Action', 'Military', 'Sci-Fi', 'Super Power', 'Mecha', 'School']"
477,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","['Drama', 'Romance', 'School', 'Slice of Life']"
2675,Aria The OVA: Arietta,"['Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life']"
3544,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"['Comedy', 'Shounen', 'Slice of Life']"
230,Yuri!!! on Ice,"['Comedy', 'Sports']"
1903,Wolf's Rain OVA,"['Sci-Fi', 'Adventure', 'Psychological', 'Supernatural', 'Drama']"
1876,Sekaiichi Hatsukoi OVA,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']"
507,Quanzhi Gaoshou,"['Action', 'Game']"
1295,One Piece Film: Gold,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']"
2960,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,"['Action', 'Sci-Fi', 'Mecha']"
404,Durarara!!x2 Ten,"['Action', 'Mystery', 'Supernatural']"
490,Boku no Hero Academia the Movie 1: Futari no Hero,"['Action', 'Shounen', 'Super Power']"
653,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"['Slice of Life', 'Supernatural', 'Drama']"
3007,Touch,"['Sports', 'Romance', 'School', 'Drama', 'Slice of Life', 'Shounen']"
2662,Tennis no Ouji-sama: Zenkoku Taikai-hen - Final,"['Comedy', 'Sports', 'School', 'Shounen']"
2167,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']"
924,School Rumble Ni Gakki,"['Comedy', 'Romance', 'School', 'Shounen']"
2210,Saenai Heroine no Sodatekata Fine,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']"
1793,One Piece Film: Strong World Episode 0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']"
5844,Mobile Suit Gundam: The Origin - Advent of the Red Comet,"['Action', 'Military', 'Sci-Fi', 'Space', 'Mecha', 'Shounen']"
1803,Mobile Suit Gundam: The 08th MS Team,"['Military', 'Sci-Fi', 'Adventure', 'Drama', 'Romance', 'Mecha']"
3684,Major Movie: Yuujou no Winning Shot,"['Action', 'Sports', 'Shounen']"
632,Kokoro Connect: Michi Random,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']"
3459,Kindaichi Shounen no Jikenbo,"['Mystery', 'Shounen']"
368,Kimi ni Todoke 2nd Season,"['Slice of Life', 'Drama', 'Romance', 'School', 'Shoujo']"
5625,IDOLiSH7 Vibrato,['Music']
123,Gekkan Shoujo Nozaki-kun,"['Comedy', 'Romance', 'School']"
305,Durarara!!x2 Shou,"['Action', 'Mystery', 'Supernatural']"
828,ef: A Tale of Melodies.,"['Mystery', 'Supernatural', 'Drama', 'Romance']"
699,Working!!!,"['Comedy', 'Romance', 'Seinen', 'Slice of Life']"
333,Paprika,"['Dementia', 'Fantasy', 'Horror', 'Mystery', 'Psychological', 'Sci-Fi', 'Thriller']"
273,Overlord III,"['Action', 'Magic', 'Fantasy', 'Game', 'Supernatural']"
2469,Ookiku Furikabutte: Natsu no Taikai-hen,"['Comedy', 'Seinen', 'Sports']"
2157,Maison Ikkoku,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'Seinen']"
619,Kokoro ga Sakebitagatterunda.,"['Drama', 'Romance', 'School']"
127,Kimi ni Todoke,"['Slice of Life', 'Drama', 'Romance', 'School', 'Shoujo']"
4324,Hanada Shounen-shi,"['Slice of Life', 'Comedy', 'Supernatural', 'Drama', 'Seinen']"
1036,Fullmetal Alchemist: Brotherhood Specials,"['Military', 'Adventure', 'Drama', 'Magic', 'Fantasy', 'Shounen']"
596,Akagami no Shirayuki-hime 2nd Season,"['Drama', 'Romance', 'Fantasy', 'Shoujo']"
74,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'School']"
192,Youjo Senki,"['Action', 'Military', 'Magic']"
473,Toaru Kagaku no Railgun S,"['Action', 'Sci-Fi', 'Super Power']"
128,Tate no Yuusha no Nariagari,"['Action', 'Adventure', 'Drama', 'Fantasy']"
3768,Tanoshii Muumin Ikka,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Slice of Life']"
1807,Slayers Next,"['Adventure', 'Comedy', 'Demons', 'Magic', 'Fantasy']"
1495,Saint Seiya: The Lost Canvas - Meiou Shinwa,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power', 'Supernatural']"
116,ReLIFE,"['Slice of Life', 'Romance', 'School']"
957,Osomatsu-san,"['Comedy', 'Parody']"
16,Noragami,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Shounen']"
3419,Kyou kara Ore wa!!,"['Comedy', 'Shounen']"
1134,Kingdom,"['Action', 'Historical', 'Military', 'Seinen']"
1105,Juuni Kokuki,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Supernatural']"
2618,Detective Conan Movie 15: Quarter of Silence,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']"
111,Black Lagoon,"['Action', 'Seinen']"
3565,Stand By Me Doraemon,"['Comedy', 'Kids', 'Sci-Fi', 'Shounen']"
609,Sakasama no Patema,"['Adventure', 'Sci-Fi']"
292,Kamisama Hajimemashita,"['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo']"
578,Hachimitsu to Clover,"['Comedy', 'Drama', 'Josei', 'Romance', 'Slice of Life']"
3409,Ginga Nagareboshi Gin,"['Action', 'Adventure', 'Drama', 'Shounen']"
1144,Eve no Jikan (Movie),"['Sci-Fi', 'Slice of Life']"
2198,Detective Conan Movie 04: Captured in Her Eyes,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']"
649,Black Lagoon: Roberta's Blood Trail,"['Action', 'Seinen']"
2110,Detective Conan Movie 03: The Last Wizard of the Century,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']"
559,Tokyo Magnitude 8.0,['Drama']
10095,Qiang Shen Ji,"['Action', 'Sci-Fi']"
2159,Kodomo no Omocha (TV),"['Comedy', 'Drama', 'Romance', 'Shoujo']"
707,Kara no Kyoukai 3: Tsuukaku Zanryuu,"['Action', 'Mystery', 'Supernatural', 'Drama', 'Thriller']"
452,Full Metal Panic? Fumoffu,"['Action', 'Comedy', 'School']"
103,Dragon Ball,"['Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']"
1020,Dennou Coil,"['Adventure', 'Comedy', 'Drama', 'Mystery', 'Sci-Fi']"
136,D.Gray-man,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Demons', 'Shounen']"
3703,City Hunter 2,"['Action', 'Comedy', 'Mystery', 'Shounen']"
1599,Baby Steps 2nd Season,"['Sports', 'Romance', 'School', 'Shounen']"
1813,xxxHOLiC Shunmuki,"['Mystery', 'Comedy', 'Psychological', 'Supernatural', 'Drama']"
1523,Tsumiki no Ie,['Drama']
5155,Tamayura: Sotsugyou Shashin Part 4 - Ashita,"['Comedy', 'Drama', 'Slice of Life']"
2514,Saiunkoku Monogatari 2nd Season,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Historical', 'Romance']"
2635,Mirai Shounen Conan,"['Adventure', 'Drama', 'Sci-Fi']"
259,Lovely★Complex,"['Comedy', 'Romance', 'Shoujo']"
272,Koukyoushihen Eureka Seven,"['Adventure', 'Drama', 'Mecha', 'Romance', 'Sci-Fi']"
753,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,"['Magic', 'Adventure', 'Fantasy', 'Comedy', 'Supernatural']"
119,Kobayashi-san Chi no Maid Dragon,"['Slice of Life', 'Comedy', 'Fantasy']"
4735,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,"['Action', 'Drama', 'Military', 'Sci-Fi', 'Space']"
806,Eve no Jikan,"['Sci-Fi', 'Slice of Life']"
323,Evangelion: 1.0 You Are (Not) Alone,"['Action', 'Mecha', 'Sci-Fi']"
174,Akatsuki no Yona,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shoujo']"
1058,Sekaiichi Hatsukoi 2,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']"
1570,Initial D Fifth Stage,"['Action', 'Cars', 'Sports', 'Drama', 'Seinen']"
2743,Glass no Kamen (2005),"['Drama', 'Shoujo']"
2890,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,"['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen']"
558,Gin no Saji,"['Comedy', 'School', 'Shounen', 'Slice of Life']"
3115,Detective Conan Movie 20: The Darkest Nightmare,"['Action', 'Mystery', 'Police', 'Shounen']"
1471,Akatsuki no Yona OVA,"['Action', 'Comedy', 'Fantasy', 'Shoujo']"
979,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"['Comedy', 'Romance', 'School']"
177,Tensei shitara Slime Datta Ken,"['Fantasy', 'Shounen']"
2253,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"['Adventure', 'Sci-Fi', 'Shounen']"
38,Nanatsu no Taizai,"['Action', 'Adventure', 'Ecchi', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']"
11749,Kokoroya,"['Kids', 'Psychological', 'Sci-Fi']"
989,Mobile Suit Gundam 00 Second Season,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
2467,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,"['Action', 'Sci-Fi', 'Mystery', 'Police', 'Psychological', 'Mecha', 'Seinen']"
2593,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru","['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo']"
216,K-On!!,"['Comedy', 'Music', 'School', 'Slice of Life']"
72,Hyouka,"['Mystery', 'School', 'Slice of Life']"
79,Kaichou wa Maid-sama!,"['Comedy', 'Romance', 'School', 'Shoujo']"
1130,Hikaru no Go,"['Comedy', 'Game', 'Shounen', 'Supernatural']"
4414,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"['Slice of Life', 'Comedy', 'School', 'Seinen']"
2184,Detective Conan Movie 05: Countdown to Heaven,"['Adventure', 'Police', 'Comedy', 'Mystery', 'Shounen']"
2122,Code Geass: Hangyaku no Lelouch III - Oudou,"['Action', 'Mecha', 'Military', 'School', 'Sci-Fi', 'Super Power']"
763,Code Geass: Fukkatsu no Lelouch,"['Action', 'Military', 'Sci-Fi', 'Super Power', 'Drama', 'Mecha']"
1226,Yowamushi Pedal: Grande Road,"['Comedy', 'Drama', 'Shounen', 'Sports']"
253,Summer Wars,"['Sci-Fi', 'Comedy']"
1909,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power', 'Supernatural']"
1010,Princess Tutu,"['Comedy', 'Drama', 'Fantasy', 'Magic', 'Mystery', 'Romance']"
2092,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Super Power']"
94,Magi: The Labyrinth of Magic,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']"
2350,Made in Abyss Movie 1: Tabidachi no Yoake,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']"
30,Kill la Kill,"['Action', 'Comedy', 'Super Power', 'Ecchi', 'School']"
455,Kami nomi zo Shiru Sekai: Megami-hen,"['Harem', 'Comedy', 'Supernatural', 'Romance', 'Shounen']"
1836,Kuroko no Basket: Saikou no Present Desu,"['Action', 'Sports', 'School', 'Shounen']"
1154,Kaiba,"['Adventure', 'Mystery', 'Romance', 'Sci-Fi']"
1926,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"['Adventure', 'Drama', 'Music', 'Sci-Fi']"
1097,Initial D Second Stage,"['Action', 'Cars', 'Sports', 'Drama', 'Seinen']"
2446,Hajime no Ippo: Boxer no Kobushi,"['Comedy', 'Drama', 'Shounen', 'Sports']"
245,Gosick,"['Mystery', 'Historical', 'Drama', 'Romance']"
1587,Golden Kamuy 2nd Season,"['Action', 'Adventure', 'Historical', 'Seinen']"
438,Durarara!!x2 Ketsu,"['Action', 'Mystery', 'Supernatural']"
2355,Detective Conan Movie 14: The Lost Ship in the Sky,"['Action', 'Mystery', 'Police', 'Shounen']"
2335,Detective Conan Movie 10: Requiem of the Detectives,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']"
45,Clannad,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']"
2074,Ashita no Joe,"['Action', 'Drama', 'Shounen', 'Slice of Life', 'Sports']"
84,Zankyou no Terror,"['Mystery', 'Psychological', 'Thriller']"
5024,Yuusha-Ou GaoGaiGar Final,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']"
415,Tsukimonogatari,"['Mystery', 'Comedy', 'Supernatural', 'Ecchi']"
1612,Lupin III: Cagliostro no Shiro,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']"
988,Kuroko no Basket Movie 4: Last Game,"['Sports', 'School', 'Shounen']"
1374,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,"['Military', 'Sci-Fi', 'Mystery', 'Police', 'Mecha', 'Seinen']"
671,Gankutsuou,"['Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Thriller']"
560,Fate/stay night: Unlimited Blade Works Prologue,"['Action', 'Fantasy', 'Magic', 'Supernatural']"
789,Diamond no Ace,"['Comedy', 'School', 'Shounen', 'Sports']"
2888,Detective Conan Movie 18: The Sniper from Another Dimension,"['Action', 'Mystery', 'Police', 'Shounen']"
76,Darker than Black: Kuro no Keiyakusha,"['Action', 'Sci-Fi', 'Mystery', 'Super Power']"
2310,Detective Conan Movie 08: Magician of the Silver Sky,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']"
750,Bungou Stray Dogs 3rd Season,"['Action', 'Mystery', 'Seinen', 'Super Power', 'Supernatural']"
1003,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,"['Action', 'Comedy', 'Mecha']"
1877,Tsubasa: Shunraiki,"['Action', 'Adventure', 'Mystery', 'Supernatural', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shounen']"
665,Shoujo Shuumatsu Ryokou,"['Adventure', 'Mystery', 'Sci-Fi', 'Slice of Life']"
528,Shijou Saikyou no Deshi Kenichi,"['Action', 'Comedy', 'Martial Arts', 'School', 'Shounen']"
2793,One Piece Movie 14: Stampede,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Drama', 'Fantasy', 'Shounen']"
866,Shoujo Kakumei Utena,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Psychological', 'Shoujo']"
859,Omoide no Marnie,"['Mystery', 'Psychological', 'Drama']"
152,Nanatsu no Taizai: Imashime no Fukkatsu,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']"
228,Nagi no Asu kara,"['Drama', 'Fantasy', 'Romance']"
148,Mahoutsukai no Yome,"['Slice of Life', 'Magic', 'Fantasy', 'Shounen']"
706,Kuragehime,"['Slice of Life', 'Comedy', 'Josei']"
46,Kono Subarashii Sekai ni Shukufuku wo!,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Parody', 'Supernatural']"
733,Kaze Tachinu,"['Drama', 'Historical', 'Romance']"
11186,Itsumo Kokoro ni Taiyou wo!,"['Comedy', 'Ecchi']"
1228,Initial D Fourth Stage,"['Action', 'Cars', 'Sports', 'Drama', 'Seinen']"
2653,High Score Girl: Extra Stage,"['Comedy', 'Game', 'Romance', 'School', 'Seinen']"
2807,Gintama: Shinyaku Benizakura-hen,"['Action', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']"
821,Baccano! Specials,"['Action', 'Mystery', 'Comedy', 'Historical', 'Supernatural']"
195,Akira,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Horror', 'Supernatural', 'Seinen']"
1754,Aria The Natural,"['Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life']"
1129,Nodame Cantabile: Paris-hen,"['Comedy', 'Josei', 'Music', 'Romance', 'Slice of Life']"
714,Seirei no Moribito,"['Action', 'Adventure', 'Historical', 'Fantasy']"
1569,Mobile Suit Gundam Unicorn,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
672,Mobile Suit Gundam 00,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']"
190,Kotonoha no Niwa,"['Slice of Life', 'Psychological', 'Drama', 'Romance']"
704,Detroit Metal City,"['Music', 'Comedy', 'Seinen']"
54,Ansatsu Kyoushitsu,"['Action', 'Comedy', 'School', 'Shounen']"
4441,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,"['Drama', 'Fantasy', 'Magic', 'Slice of Life']"
2079,Uchouten Kazoku 2,"['Comedy', 'Demons', 'Drama', 'Fantasy', 'Slice of Life']"
166,Nisemonogatari,"['Mystery', 'Comedy', 'Supernatural', 'Ecchi']"
569,Skip Beat!,"['Comedy', 'Drama', 'Romance', 'Shoujo']"
2356,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Super Power']"
11813,Mr. Pen Pen,"['Comedy', 'Kids', 'Shoujo']"
19,Naruto: Shippuuden,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']"
579,Mahoutsukai no Yome: Hoshi Matsu Hito,"['Slice of Life', 'Magic', 'Fantasy', 'Shounen']"
350,Cardcaptor Sakura,"['Adventure', 'Comedy', 'Drama', 'Magic', 'Romance', 'Fantasy', 'School', 'Shoujo']"
11864,Gensei Shugoshin P-hyoro Ikka OVA,"['Adventure', 'Fantasy', 'Shoujo']"
1759,Yoru wa Mijikashi Arukeyo Otome,"['Comedy', 'Romance']"
966,Non Non Biyori Repeat,"['Comedy', 'School', 'Seinen', 'Slice of Life']"
1869,xxxHOLiC Rou,"['Mystery', 'Supernatural']"
11239,Warau Salesman Tokubetsu Bangumi,"['Psychological', 'Supernatural', 'Seinen']"
3308,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,"['Action', 'Magic', 'Comedy', 'Sci-Fi', 'Drama']"
47,Death Parade,"['Game', 'Mystery', 'Psychological', 'Drama', 'Thriller']"
639,Asobi Asobase,"['Comedy', 'School']"
816,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"['Psychological', 'Drama', 'Magic', 'Thriller']"
595,Kamisama Hajimemashita◎,"['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo']"
214,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,"['Action', 'Adventure', 'Supernatural', 'Drama', 'Shounen']"
1572,Hajime no Ippo: Mashiba vs. Kimura,"['Comedy', 'Shounen', 'Sports']"
1373,Given,"['Drama', 'Music', 'Romance', 'Shounen Ai', 'Slice of Life']"
229,Dororo,"['Action', 'Adventure', 'Historical', 'Demons', 'Supernatural', 'Samurai', 'Shounen']"
2537,Diamond no Ace: Act II,"['Comedy', 'Sports', 'School', 'Shounen']"
1042,Dragon Ball Super Movie: Broly,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Fantasy', 'Shounen']"
311,Black Lagoon: The Second Barrage,"['Action', 'Seinen']"
1539,Working!!!: Lord of the Takanashi,"['Comedy', 'Romance', 'Seinen', 'Slice of Life']"
1046,Space☆Dandy 2nd Season,"['Space', 'Comedy', 'Sci-Fi']"
1872,Saiki Kusuo no Ψ-nan: Kanketsu-hen,"['Comedy', 'School', 'Shounen', 'Slice of Life', 'Supernatural']"
2661,Non Non Biyori Movie: Vacation,"['Comedy', 'Slice of Life', 'Seinen']"
796,Kuroshitsuji: Book of Murder,"['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']"
4348,Kawaki wo Ameku,['Music']
37,Fullmetal Alchemist,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Military', 'Shounen']"
2282,Detective Conan Movie 13: The Raven Chaser,"['Action', 'Police', 'Mystery', 'Shounen']"
12198,Mr. Pen Pen II,"['Comedy', 'Kids', 'Shoujo']"
10,Angel Beats!,"['Action', 'Comedy', 'Drama', 'School', 'Supernatural']"
786,One Piece Film: Strong World,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']"
3118,Major: Message,"['Comedy', 'Drama', 'Shounen', 'Sports']"
1842,Liz to Aoi Tori,"['Drama', 'Music', 'School']"
11591,Mahou no Princess Minky Momo: Yume wo Dakishimete Specials,"['Magic', 'Shoujo']"
221,Katekyo Hitman Reborn!,"['Action', 'Comedy', 'Shounen', 'Super Power']"
466,Kuroshitsuji: Book of Circus,"['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']"
1050,Kanata no Astra,"['Sci-Fi', 'Adventure', 'Space', 'Shounen']"
1672,Initial D Final Stage,"['Sports', 'Cars', 'Seinen']"
1182,Hunter x Hunter: Greed Island,"['Action', 'Adventure', 'Super Power', 'Fantasy', 'Shounen']"
12128,Honoo no Alpenrose: Ai no Symphony Ongaku-hen,"['Drama', 'Historical', 'Music', 'Romance', 'Shoujo']"
1023,Gyakkyou Burai Kaiji: Hakairoku-hen,"['Game', 'Psychological', 'Thriller', 'Seinen']"
231,Boku no Hero Academia 4th Season,"['Action', 'Comedy', 'Super Power', 'School', 'Shounen']"
886,Berserk: Ougon Jidai-hen III - Kourin,"['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Seinen', 'Supernatural']"
